"customer_id","region","acquisition_chan","total_spent","orders_count"
"11544","Europe","Paid Search","764.0600000000001","2"
"11653","Latin America","Organic","763.96","4"
"12498","Southeast Asia","Paid Search","763.68","2"
"12031","Middle East","Paid Search","763.0699999999999","3"
"10836","North America","Social Ads","763.0600000000001","3"
"11528","Southeast Asia","Organic","761.84","6"
"10176","Southeast Asia","Influencer","761.15","6"
"12033","Latin America","Influencer","759.49","3"
"10693","Europe","Email","759.23","5"
"12014","Latin America","Paid Search","759.07","1"
"10676","Europe","Paid Search","757.9200000000001","5"
"10502","North America","Social Ads","756.5","4"
"11935","Europe","Influencer","756.35","7"
"11288","Middle East","Email","756.29","3"
"12068","North America","Paid Search","755.07","5"
"12507","Southeast Asia","Referral","754.9300000000001","4"
"12817","Middle East","Email","754.22","2"
"12143","Europe","Email","753.88","5"
"11442","North America","Organic","753.79","5"
"12484","North America","Influencer","752.85","8"
"11665","Middle East","Organic","752.78","6"
"12165","Europe","Influencer","751.41","4"
"12515","North America","Paid Search","750.55","1"
"10917","Latin America","Organic","750.52","2"
"11482","Southeast Asia","Referral","750.25","4"
"12823","Middle East","Email","748.12","2"
"12181","Latin America","Organic","746.37","3"
"11671","North America","Organic","745.96","4"
"10516","Europe","Social Ads","745.38","4"
"12741","Europe","Organic","744.84","7"
"10048","Southeast Asia","Email","744.72","3"
"12658","Europe","Organic","744.6","5"
"11551","Southeast Asia","Influencer","744.49","4"
"10574","North America","Influencer","743.83","3"
"10362","North America","Organic","743.63","9"
"10560","Europe","Paid Search","741.59","2"
"12764","North America","Paid Search","740.28","2"
"10858","Middle East","Social Ads","739.79","2"
"10963","Europe","Social Ads","739.35","3"
"10263","Latin America","Influencer","737.95","4"
"10080","Latin America","Referral","737.1899999999999","3"
"12829","Middle East","Organic","736.74","4"
"12859","North America","Social Ads","736.09","5"
"10084","Latin America","Influencer","734.48","4"
"12669","North America","Referral","733.5799999999999","4"
"11547","Europe","Paid Search","733.47","3"
"11029","North America","Organic","732.14","5"
"12194","North America","Social Ads","731.15","4"
"11004","North America","Paid Search","730.72","2"
"11679","Southeast Asia","Influencer","728.9200000000001","3"
"11001","Europe","Influencer","728.6800000000001","6"
"11217","Middle East","Email","728.31","4"
"12685","Latin America","Email","727.9","4"
"12796","North America","Email","726.36","4"
"11026","Europe","Influencer","726.22","5"
"11292","Europe","Social Ads","725.5699999999999","2"
"11944","North America","Social Ads","724.4","5"
"11092","North America","Referral","723.25","5"
"11752","Europe","Paid Search","722.37","3"
"10247","Latin America","Social Ads","721.33","3"
"10216","Europe","Referral","720.33","2"
"12114","North America","Paid Search","719.61","4"
"11847","Southeast Asia","Social Ads","718.65","1"
"11185","Southeast Asia","Social Ads","717.3","2"
"10104","Southeast Asia","Organic","716.77","6"
"11155","Latin America","Social Ads","714.24","7"
"10926","Europe","Email","713.8000000000001","2"
"12047","Europe","Social Ads","713.07","6"
"11465","Europe","Email","713.04","3"
"12974","Europe","Paid Search","713.02","4"
"12420","North America","Organic","712.6","7"
"11362","Southeast Asia","Organic","711.77","1"
"11204","Latin America","Influencer","709.46","7"
"11471","Middle East","Organic","708.44","2"
"11224","Southeast Asia","Organic","707.31","4"
"11740","North America","Organic","706.9200000000001","3"
"12728","North America","Paid Search","706.87","1"
"10181","Southeast Asia","Organic","705.87","3"
"11072","Europe","Paid Search","704.86","3"
"12631","North America","Paid Search","704.7","3"
"11431","Europe","Social Ads","703.89","2"
"10301","North America","Social Ads","703.63","6"
"11151","North America","Influencer","703.48","5"
"10471","Southeast Asia","Organic","702.55","5"
"12933","Latin America","Organic","702.3199999999999","6"
"10799","Latin America","Influencer","702.31","3"
"10770","Europe","Social Ads","702.14","3"
"12697","Middle East","Social Ads","701.67","4"
"12352","North America","Social Ads","701.45","2"
"12781","Europe","Social Ads","699.58","3"
"10129","Southeast Asia","Paid Search","698.77","4"
"10441","Southeast Asia","Organic","697.8","6"
"12819","Southeast Asia","Email","697.75","3"
"12108","Europe","Organic","696.74","3"
"12780","Middle East","Email","696.52","5"
"12881","North America","Referral","695.84","5"
"12226","Latin America","Social Ads","695.37","2"
"12688","North America","Paid Search","695.3199999999999","2"
"11966","Middle East","Paid Search","695.31","2"
"12853","Southeast Asia","Organic","693.78","4"
"11937","North America","Social Ads","692.7","2"
"11746","Europe","Email","692.3","4"
"11124","North America","Social Ads","691.3100000000001","5"
"11078","Europe","Influencer","690.1899999999999","3"
"11040","Middle East","Influencer","690.03","4"
"12583","Latin America","Paid Search","689.24","2"
"10472","Latin America","Organic","687.89","5"
"12010","North America","Influencer","687.5","4"
"11058","Southeast Asia","Referral","685.26","5"
"12361","North America","Organic","684.11","4"
"10531","North America","Organic","683.49","3"
"11285","North America","Referral","683.03","5"
"11845","North America","Organic","681.53","4"
"12553","Latin America","Referral","679.85","1"
"10341","Southeast Asia","Social Ads","679.5","3"
"12650","Europe","Organic","679.43","6"
"11337","Europe","Email","678.68","3"
"10630","Europe","Paid Search","678.28","4"
"12930","Europe","Influencer","677.08","3"
"12921","Middle East","Paid Search","676.85","2"
"10079","Europe","Referral","676.72","4"
"11621","Latin America","Social Ads","676.6899999999999","3"
"11617","Latin America","Organic","675.82","4"
"11694","North America","Influencer","675.7","6"
"10251","North America","Social Ads","675.13","3"
"10114","Europe","Organic","674.96","6"
"10543","North America","Influencer","674.51","5"
"12747","Europe","Organic","673.44","3"
"10947","Southeast Asia","Email","672.69","2"
"10377","Middle East","Social Ads","672.16","4"
"12608","North America","Organic","671.71","6"
"11123","North America","Referral","670.82","4"
"10035","North America","Paid Search","670.16","3"
"12445","Europe","Paid Search","669.88","2"
"10612","North America","Email","669.77","4"
"11360","Southeast Asia","Organic","669.43","4"
"11604","North America","Referral","667.99","3"
"10292","Southeast Asia","Email","664.78","3"
"11437","Europe","Organic","663.9","5"
"10755","Latin America","Social Ads","663.5999999999999","4"
"10651","Europe","Organic","663.17","5"
"11366","Latin America","Email","660.79","1"
"10427","Southeast Asia","Social Ads","659.53","2"
"12560","Southeast Asia","Organic","659.16","2"
"10614","Europe","Paid Search","656.99","2"
"10639","Europe","Social Ads","656.84","2"
"12173","Europe","Influencer","655.85","6"
"12884","Europe","Social Ads","655.6","5"
"12215","North America","Email","655.43","3"
"11538","North America","Influencer","655.0600000000001","7"
"11535","Latin America","Paid Search","653.33","3"
"11755","Middle East","Email","652.94","4"
"10287","Europe","Organic","652.71","3"
"10407","Southeast Asia","Referral","652.36","4"
"11765","Southeast Asia","Email","652.01","7"
"10822","Middle East","Paid Search","651.72","4"
"10633","Europe","Email","650.97","4"
"10300","Southeast Asia","Social Ads","650.1","1"
"10738","North America","Paid Search","649.66","1"
"12065","North America","Paid Search","648.99","3"
"11539","Middle East","Social Ads","648.9399999999999","4"
"11779","Europe","Social Ads","648.8399999999999","2"
"10399","Southeast Asia","Organic","647.6","6"
"12228","Europe","Paid Search","647.25","3"
"12858","North America","Paid Search","646.09","3"
"10921","Southeast Asia","Social Ads","644.96","2"
"12413","North America","Social Ads","644.7700000000001","2"
"10787","Europe","Influencer","644.4300000000001","7"
"11084","Southeast Asia","Social Ads","643.95","4"
"11967","North America","Influencer","643.14","5"
"11615","North America","Email","643.06","1"
"10964","North America","Organic","642.97","5"
"10487","Southeast Asia","Paid Search","642.41","1"
"11545","North America","Organic","640.59","3"
"12770","Europe","Social Ads","640.5799999999999","4"
"12243","North America","Email","640.04","4"
"11445","Europe","Social Ads","639.35","3"
"10239","North America","Organic","638.1","5"
"11658","Latin America","Organic","637.3100000000001","3"
"10381","Europe","Social Ads","635.45","3"
"11817","Europe","Social Ads","634.91","4"
"11971","Latin America","Paid Search","630.65","3"
"10413","Europe","Organic","629.85","6"
"12647","Europe","Organic","629.12","5"
"11260","Southeast Asia","Referral","628.64","3"
"12025","Europe","Organic","628.4499999999999","2"
"12983","Europe","Email","627.46","5"
"12105","Southeast Asia","Organic","626.0699999999999","2"
"12407","Southeast Asia","Paid Search","625.25","2"
"11318","North America","Social Ads","625.11","2"
"11125","Middle East","Influencer","624","6"
"12716","Southeast Asia","Email","623.4000000000001","2"
"10421","North America","Paid Search","622.03","4"
"11736","North America","Social Ads","621.5600000000001","5"
"10017","North America","Email","620.27","2"
"11660","Europe","Email","620.1899999999999","4"
"12127","Europe","Social Ads","620.1","1"
"12148","Europe","Social Ads","620.1","1"
"12175","Latin America","Organic","618.83","6"
"10434","Middle East","Email","618.78","3"
"12580","Southeast Asia","Referral","618.78","1"
"12597","Europe","Paid Search","618.51","1"
"12502","North America","Social Ads","618.25","3"
"10423","Southeast Asia","Referral","618.21","1"
"12227","Middle East","Organic","617.92","2"
"12183","Europe","Social Ads","617.75","5"
"11218","Europe","Social Ads","616.71","4"
"12505","Europe","Email","616.3499999999999","2"
"11397","Middle East","Paid Search","616.11","2"
"11789","Southeast Asia","Email","614.67","1"
"10597","Europe","Organic","613.92","2"
"10432","Southeast Asia","Organic","613.54","9"
"10200","Southeast Asia","Paid Search","612.98","4"
"10638","Europe","Organic","612.61","5"
"11777","North America","Paid Search","611.24","2"
"10198","Latin America","Email","611.02","2"
"10276","Latin America","Email","610.88","3"
"12850","Southeast Asia","Social Ads","609.96","4"
"10817","North America","Paid Search","609.64","2"
"11241","Latin America","Social Ads","609.36","3"
"12636","Latin America","Paid Search","608.44","2"
"10107","Latin America","Referral","608.1999999999999","4"
"12321","Southeast Asia","Social Ads","606.6","1"
"12112","Southeast Asia","Social Ads","606.0699999999999","4"
"11409","Southeast Asia","Social Ads","605.88","3"
"10272","Southeast Asia","Paid Search","605.62","2"
"12609","North America","Email","604.85","4"
"11229","Southeast Asia","Social Ads","603.45","1"
"12604","North America","Email","602.65","1"
"12412","Southeast Asia","Email","602.62","1"
"11569","Southeast Asia","Influencer","602.5","5"
"11232","Middle East","Social Ads","602.39","1"
"10007","Middle East","Organic","600.5799999999999","5"
"12643","Latin America","Email","600.57","6"
"10255","Southeast Asia","Social Ads","600.22","4"
"12056","North America","Social Ads","599.97","3"
"12081","Southeast Asia","Email","599.9","2"
"12971","Europe","Email","599.8","3"
"11400","Europe","Paid Search","599.6500000000001","2"
"11577","Middle East","Organic","598.78","4"
"11251","Europe","Organic","598.74","5"
"11754","Europe","Paid Search","598.45","1"
"11795","Latin America","Social Ads","597.51","5"
"10885","Southeast Asia","Email","597.03","4"
"11738","Latin America","Influencer","594.93","4"
"12116","Europe","Referral","594.88","3"
"10098","Latin America","Paid Search","593.92","3"
"11263","North America","Social Ads","591.45","2"
"12199","Southeast Asia","Email","590.3399999999999","4"
"12779","North America","Paid Search","590.2","2"
"10637","Europe","Email","589.79","5"
"11136","Middle East","Organic","589.62","2"
"10754","North America","Social Ads","588.85","3"
"10653","Europe","Organic","588.05","4"
"11704","North America","Social Ads","587.46","3"
"11807","North America","Organic","586.76","4"
"11346","Latin America","Social Ads","586.69","3"
"11666","Southeast Asia","Social Ads","586.5500000000001","4"
"12155","North America","Social Ads","585.62","3"
"11104","Europe","Organic","584.73","4"
"10032","North America","Paid Search","584.66","3"
"10786","Southeast Asia","Paid Search","584.56","2"
"12700","North America","Paid Search","583.04","5"
"12353","Europe","Paid Search","582.64","2"
"10384","North America","Organic","582.48","3"
"12521","Latin America","Organic","582.01","3"
"12270","Europe","Influencer","580.67","3"
"11405","Europe","Social Ads","580.55","4"
"11299","North America","Paid Search","580.25","2"
"12435","North America","Influencer","578.74","2"
"12480","Latin America","Social Ads","577.2900000000001","4"
"12090","North America","Organic","577.27","5"
"12198","Latin America","Organic","576.94","5"
"12313","Europe","Paid Search","576.65","2"
"10183","Latin America","Paid Search","576.53","1"
"10170","Southeast Asia","Influencer","576.0600000000001","4"
"12660","Southeast Asia","Paid Search","575.39","1"
"10851","Europe","Paid Search","574.35","5"
"10945","Middle East","Organic","574.24","2"
"12877","Europe","Email","573.92","5"
"12628","Southeast Asia","Organic","573.69","3"
"11474","Europe","Social Ads","572.31","2"
"11715","Middle East","Paid Search","572.15","6"
"11386","Europe","Email","568.92","4"
"12951","Latin America","Email","568.45","4"
"11306","North America","Paid Search","565.9","2"
"11868","Europe","Social Ads","565.79","2"
"11328","Latin America","Organic","562.78","2"
"12691","Europe","Organic","562.64","3"
"11899","Southeast Asia","Referral","562.03","6"
"12077","Europe","Organic","560.95","4"
"10846","Middle East","Organic","559.67","3"
"11560","Middle East","Social Ads","558.19","2"
"11314","Europe","Organic","557.37","8"
"11096","Southeast Asia","Referral","557.2","4"
"10447","North America","Paid Search","556.15","1"
"12283","North America","Referral","555.47","4"
"10115","Southeast Asia","Social Ads","554.99","3"
"12523","Europe","Paid Search","554.93","1"
"10646","Europe","Email","554.81","3"
"10541","North America","Paid Search","554.78","1"
"12042","Southeast Asia","Social Ads","553.8399999999999","2"
"12760","Latin America","Organic","553.38","1"
"10074","Europe","Email","553.3199999999999","3"
"12563","Latin America","Paid Search","553.3","3"
"12064","North America","Paid Search","552.98","4"
"10602","Middle East","Social Ads","552.04","4"
"11726","Southeast Asia","Social Ads","551.7","4"
"12537","North America","Social Ads","551.06","2"
"10110","Latin America","Organic","549.87","4"
"10228","North America","Social Ads","548.22","2"
"11938","Southeast Asia","Social Ads","548.1899999999999","3"
"11531","Latin America","Social Ads","547.48","2"
"11992","North America","Organic","547.35","4"
"12111","Middle East","Email","546.51","4"
"10511","Southeast Asia","Organic","546.49","5"
"11693","Latin America","Organic","545.26","3"
"12524","Middle East","Referral","544.6700000000001","4"
"11100","North America","Paid Search","544.1","4"
"12242","Southeast Asia","Organic","543.75","3"
"10267","Southeast Asia","Social Ads","542.48","4"
"10634","North America","Email","542.37","3"
"11969","North America","Organic","541.9","4"
"12263","Europe","Organic","541.3199999999999","3"
"10898","Europe","Paid Search","541.1","1"
"11117","Europe","Paid Search","541.1","4"
"10332","Europe","Social Ads","541.02","1"
"12190","Europe","Social Ads","539","4"
"12395","Middle East","Referral","538.27","2"
"12486","North America","Organic","537.33","1"
"11605","Southeast Asia","Email","536.98","5"
"10706","Europe","Influencer","536.97","8"
"12970","North America","Social Ads","536.66","5"
"10360","North America","Influencer","535.05","6"
"11237","Europe","Referral","533.86","2"
"12594","North America","Organic","533.21","4"
"10488","Latin America","Organic","533.16","3"
"11264","North America","Referral","533.11","8"
"10954","Europe","Email","533.05","4"
"12870","Middle East","Organic","532.9300000000001","2"
"10190","Southeast Asia","Paid Search","532.41","2"
"10465","Europe","Referral","531.88","5"
"12276","Southeast Asia","Organic","531.88","2"
"10567","Middle East","Social Ads","531.56","1"
"12071","Europe","Organic","531.31","4"
"11267","Latin America","Social Ads","531.27","4"
"12152","Europe","Organic","530.51","3"
"10311","Europe","Email","530.09","4"
"10205","North America","Organic","530.05","4"
"11207","Southeast Asia","Email","529.4499999999999","4"
"11244","Europe","Organic","528.02","4"
"12241","Southeast Asia","Referral","527.54","2"
"11812","Southeast Asia","Influencer","527.25","5"
"11432","North America","Social Ads","527.18","1"
"10053","North America","Social Ads","525.28","3"
"12399","Europe","Email","524.84","5"
"11802","North America","Email","523.24","3"
"11325","North America","Paid Search","522.53","1"
"10753","Middle East","Influencer","521.4","4"
"11846","North America","Influencer","521.17","2"
"10803","Middle East","Paid Search","521.12","3"
"10648","Europe","Paid Search","520.64","2"
"10729","North America","Referral","520.4","7"
"12075","Southeast Asia","Organic","519.28","3"
"10217","North America","Organic","517.64","6"
"12001","Latin America","Email","517.36","4"
"12312","North America","Paid Search","517.13","3"
"11879","Middle East","Social Ads","516.91","2"
"12456","Middle East","Paid Search","516.68","1"
"10378","Europe","Email","516.46","5"
"11017","Southeast Asia","Social Ads","516.37","2"
"10832","Southeast Asia","Referral","516.33","4"
"11757","North America","Social Ads","515.97","4"
"10420","Latin America","Social Ads","515.66","5"
"12342","Europe","Organic","515.6","5"
"10504","Southeast Asia","Social Ads","514.2","3"
"12954","Europe","Organic","513.4499999999999","2"
"10363","Southeast Asia","Paid Search","513.23","1"
"11398","Europe","Referral","512.67","3"
"11472","North America","Paid Search","512.26","2"
"12346","Europe","Social Ads","512.04","2"
"11265","Middle East","Organic","511.93","7"
"10248","Latin America","Organic","511.68","6"
"12319","Southeast Asia","Organic","511.39","3"
"12329","North America","Paid Search","511.24","3"
"11686","Middle East","Paid Search","510.66999999999996","3"
"10510","Latin America","Social Ads","510.5","1"
"10784","Middle East","Referral","510.47","6"
"12863","Europe","Influencer","510.2","5"
"11116","Latin America","Organic","510.18","5"
"10989","Southeast Asia","Social Ads","508.45000000000005","3"
"11566","Southeast Asia","Social Ads","506.76","1"
"12765","Southeast Asia","Organic","504.92","3"
"12612","Southeast Asia","Organic","504.77","6"
"11816","Europe","Social Ads","504.72999999999996","4"
"10783","Southeast Asia","Paid Search","504.47","1"
"12625","Middle East","Social Ads","504.21","3"
"12337","Latin America","Social Ads","503.51","1"
"10679","Latin America","Social Ads","502.34","2"
"11444","Middle East","Social Ads","500.93","1"
"11367","North America","Social Ads","500.37","3"
"11508","Europe","Email","500.27","6"
"11347","North America","Email","499.72","2"
"10702","North America","Referral","499.67","1"
"12373","Latin America","Social Ads","497.84999999999997","2"
"11887","Europe","Referral","497.1","6"
"12054","North America","Social Ads","496.25","2"
"10544","Southeast Asia","Organic","496.08","1"
"12410","Latin America","Paid Search","496.06","1"
"10958","North America","Influencer","493.9","4"
"11557","Europe","Social Ads","493.1","1"
"10039","Europe","Email","493.06","3"
"10480","Latin America","Organic","492.89","3"
"12967","Europe","Referral","492.17","5"
"12595","North America","Referral","492.05","3"
"11433","Europe","Influencer","489.66","7"
"12752","North America","Referral","489.18","6"
"11798","Europe","Email","489.17","5"
"12840","North America","Paid Search","488.91999999999996","2"
"12323","Latin America","Social Ads","488.73","2"
"10493","North America","Organic","488.12","3"
"12206","North America","Organic","487.94","3"
"11612","Middle East","Influencer","487.02","5"
"12368","Latin America","Social Ads","485.55","3"
"12308","Southeast Asia","Email","484.97","3"
"11688","Europe","Organic","484.75","4"
"11910","Southeast Asia","Paid Search","484.34","1"
"11211","Europe","Social Ads","484.09","4"
"12078","North America","Paid Search","483.81","3"
"12532","North America","Organic","483.51","5"
"12252","Europe","Referral","483.47","4"
"11333","Latin America","Organic","482.65000000000003","3"
"12544","North America","Organic","482.4","6"
"12745","North America","Organic","481.86","2"
"11596","Latin America","Email","481.12","1"
"10915","Southeast Asia","Social Ads","480.93","3"
"11173","Latin America","Organic","480.25","7"
"11750","Europe","Social Ads","478.3","3"
"10987","North America","Organic","478.25","3"
"10365","Southeast Asia","Paid Search","476.65","2"
"10532","Latin America","Organic","476.44000000000005","2"
"10687","Southeast Asia","Organic","475.9","3"
"10752","Southeast Asia","Email","475.56","3"
"12670","Latin America","Paid Search","475.51","3"
"12375","North America","Influencer","475.35","5"
"10051","North America","Social Ads","474.88","3"
"12919","North America","Influencer","474.53","1"
"10201","Latin America","Influencer","474.36","4"
"11586","North America","Email","473.42","3"
"11801","Europe","Organic","473.08","4"
"12917","Southeast Asia","Paid Search","472.93","2"
"10518","North America","Organic","472.69000000000005","4"
"10257","Latin America","Organic","472.69","5"
"12186","North America","Referral","471.95","6"
"10691","Southeast Asia","Organic","471.5","1"
"11745","North America","Organic","471.33","4"
"11113","North America","Social Ads","470.65","1"
"12527","Southeast Asia","Paid Search","470.26","3"
"10600","Europe","Email","469.78999999999996","2"
"10143","Middle East","Paid Search","469.39000000000004","2"
"11308","Europe","Email","468.95","3"
"12649","Europe","Email","468.51","2"
"10184","Latin America","Organic","467.55","5"
"11416","North America","Influencer","467.07","4"
"11255","Europe","Organic","467.05999999999995","2"
"11958","Latin America","Referral","466.68","5"
"10527","Europe","Paid Search","464.65999999999997","3"
"10935","Southeast Asia","Paid Search","464.63","2"
"10993","North America","Email","464.02","3"
"12417","Latin America","Paid Search","463.44","1"
"11428","North America","Social Ads","462.71999999999997","3"
"10615","Europe","Influencer","462.13000000000005","5"
"10848","Southeast Asia","Referral","461.09000000000003","6"
"11343","Europe","Organic","460.87","5"
"12519","North America","Influencer","460.37","4"
"11209","North America","Organic","460.03","5"
"12073","North America","Organic","459.49","5"
"12189","Europe","Social Ads","458.13","3"
"10895","Latin America","Paid Search","458.09999999999997","2"
"10050","Southeast Asia","Social Ads","457.67","5"
"11585","Latin America","Organic","457.23","3"
"10245","North America","Social Ads","454.99","3"
"12188","Latin America","Social Ads","454.69","1"
"10372","Europe","Social Ads","452.74","2"
"12211","Southeast Asia","Paid Search","452.55","2"
"11154","Middle East","Organic","452.40000000000003","4"
"11731","Europe","Paid Search","452.26","2"
"11152","Europe","Organic","451.22","5"
"11886","North America","Organic","451.04","7"
"12461","Europe","Organic","447.57","6"
"12536","Europe","Social Ads","446.27","1"
"11519","Europe","Organic","445.98","3"
"10561","North America","Paid Search","445.21999999999997","3"
"10241","Southeast Asia","Organic","444.98","4"
"12960","Europe","Social Ads","444.78000000000003","3"
"10667","North America","Organic","444.58000000000004","4"
"12508","Europe","Email","443.48","1"
"10878","North America","Paid Search","441.82000000000005","2"
"10376","Europe","Influencer","441.70000000000005","5"
"10457","North America","Organic","441.16","4"
"11094","North America","Organic","440.99","3"
"12239","Latin America","Organic","440.63","2"
"11932","Middle East","Email","440.18","4"
"12937","North America","Organic","439.88","4"
"12908","Middle East","Email","439.38","2"
"11579","Middle East","Organic","439","3"
"10627","Europe","Paid Search","438.74","1"
"12293","Southeast Asia","Social Ads","438.48","2"
"10195","Latin America","Social Ads","438.39000000000004","3"
"11636","Latin America","Social Ads","438.25","3"
"11530","Southeast Asia","Email","437.4","2"
"12209","Europe","Email","437.21000000000004","4"
"10744","Latin America","Paid Search","436.15","4"
"11734","Latin America","Email","435.95","4"
"11322","Latin America","Email","435.67","3"
"11186","Latin America","Organic","435.48","1"
"12621","Latin America","Paid Search","435.24","1"
"12679","Middle East","Social Ads","433.46000000000004","3"
"12236","Europe","Referral","433.13","5"
"11395","Europe","Organic","432.92","4"
"10058","Latin America","Influencer","432.65999999999997","4"
"12357","North America","Influencer","431.83","3"
"11758","Europe","Paid Search","430.59000000000003","2"
"12755","North America","Paid Search","428.88","2"
"11900","Southeast Asia","Paid Search","428.68","4"
"11214","Southeast Asia","Organic","428.07","3"
"12936","Southeast Asia","Paid Search","426.82","3"
"11753","North America","Social Ads","426.51","3"
"11759","North America","Paid Search","425.21999999999997","2"
"12247","Southeast Asia","Organic","424.58","3"
"10076","Europe","Email","424.36","3"
"10524","Latin America","Social Ads","424.08000000000004","3"
"12365","Europe","Organic","423.21","3"
"11107","Southeast Asia","Social Ads","422.28000000000003","3"
"11060","Southeast Asia","Paid Search","421.64","1"
"10305","Europe","Organic","421.45","2"
"12509","Southeast Asia","Paid Search","420.37","2"
"11619","Latin America","Organic","418.99","3"
"10775","Southeast Asia","Social Ads","418.90999999999997","4"
"11364","Latin America","Organic","418.58","4"
"12708","Latin America","Social Ads","418.38","2"
"10905","Europe","Referral","418.03","6"
"11105","Europe","Social Ads","417.94","3"
"11018","North America","Referral","416.90999999999997","2"
"11832","Latin America","Email","416.17","4"
"10242","Latin America","Influencer","415.7","4"
"10798","Europe","Paid Search","414.82000000000005","2"
"12848","Latin America","Influencer","414.52000000000004","2"
"12847","North America","Paid Search","414.19","3"
"11793","Europe","Influencer","413.61","4"
"11541","Europe","Organic","412.93","2"
"11834","Europe","Paid Search","412.83000000000004","4"
"11225","Southeast Asia","Social Ads","410.86","3"
"11961","Southeast Asia","Social Ads","409.97","3"
"12552","Middle East","Social Ads","409.58","4"
"11659","North America","Social Ads","409.47","3"
"10771","Europe","Email","409.34","2"
"12892","Europe","Social Ads","409.21","2"
"12141","North America","Social Ads","408.98","2"
"10288","Europe","Email","408.68","3"
"11453","Middle East","Email","408.26","2"
"10904","Middle East","Email","408.15999999999997","2"
"10394","Southeast Asia","Social Ads","407.02000000000004","3"
"12125","Southeast Asia","Social Ads","406.77","1"
"11761","North America","Organic","406.5","6"
"11194","Latin America","Organic","405.46000000000004","3"
"10325","Europe","Organic","404.94","4"
"12459","Southeast Asia","Social Ads","404.64","2"
"11415","North America","Paid Search","402.92","1"
"11860","North America","Email","402.22","4"
"10789","Europe","Social Ads","400.71","4"
"12572","Europe","Organic","400.1","3"
"11710","Southeast Asia","Paid Search","400.07","2"
"12903","Europe","Organic","399.8","4"
"12695","North America","Paid Search","399.25","2"
"10194","Southeast Asia","Organic","398.45","3"
"11034","North America","Email","398.45","5"
"12592","Europe","Organic","398.07","3"
"11963","Europe","Organic","397.95000000000005","2"
"11918","North America","Influencer","397.62","5"
"11881","North America","Email","396.23","4"
"10028","North America","Influencer","395.29","3"
"10896","Europe","Organic","394.99","3"
"11833","Europe","Paid Search","394.76","4"
"12302","Southeast Asia","Organic","393.89","3"
"10473","Europe","Paid Search","393.82","3"
"11791","Southeast Asia","Paid Search","393.78999999999996","2"
"12987","Middle East","Paid Search","393.24","1"
"11895","Europe","Social Ads","391.15999999999997","5"
"11348","North America","Paid Search","391.03","1"
"12113","Europe","Organic","390.93","3"
"10854","Europe","Organic","390.77000000000004","3"
"11162","Southeast Asia","Referral","390.61","3"
"10859","Middle East","Email","389.4","2"
"10449","North America","Paid Search","389.15999999999997","2"
"12882","Middle East","Paid Search","388.8","3"
"12938","Middle East","Social Ads","388.76","3"
"11934","Southeast Asia","Paid Search","388.71000000000004","2"
"12993","North America","Organic","388.69","4"
"10208","Europe","Paid Search","388.32","1"
"12296","Europe","Referral","387.94","4"
"12118","North America","Paid Search","387.51","1"
"10652","North America","Referral","387.5","4"
"12191","Southeast Asia","Organic","387.03999999999996","2"
"10808","Southeast Asia","Organic","386.78999999999996","4"
"10829","Middle East","Organic","386.41999999999996","3"
"10438","Europe","Email","386.4","5"
"12217","Europe","Social Ads","386.38","5"
"12977","North America","Social Ads","386.05","5"
"10443","Middle East","Paid Search","385.96","3"
"12616","North America","Organic","384.48","3"
"12739","Europe","Paid Search","384.31","1"
"10494","Latin America","Social Ads","383.28","2"
"12208","Southeast Asia","Organic","383.02","5"
"11549","Latin America","Organic","382.95","4"
"12204","Europe","Referral","382.61","1"
"11452","Southeast Asia","Organic","380.31","4"
"13000","Middle East","Paid Search","380.04","2"
"11744","Southeast Asia","Email","377.55999999999995","4"
"12107","Europe","Social Ads","377.39","3"
"11974","Southeast Asia","Social Ads","376.39","3"
"12880","North America","Social Ads","376.38","4"
"10823","Southeast Asia","Influencer","376.32","5"
"11101","Europe","Organic","376.05999999999995","2"
"10677","Southeast Asia","Influencer","375.27","4"
"10006","Middle East","Paid Search","375.25","1"
"12915","Southeast Asia","Social Ads","374.58000000000004","2"
"10596","Middle East","Social Ads","373.96999999999997","3"
"12726","Latin America","Paid Search","373.73","1"
"11059","Europe","Paid Search","373.46","1"
"10665","North America","Paid Search","372.56","2"
"10498","North America","Paid Search","372.40999999999997","2"
"11627","Middle East","Social Ads","372.3","2"
"12761","Latin America","Social Ads","372.21","3"
"10839","Europe","Email","372.18","3"
"11447","Europe","Paid Search","372.16999999999996","2"
"10934","Europe","Social Ads","371","4"
"12824","Europe","Organic","367.88","1"
"10278","Southeast Asia","Email","367.43","4"
"11085","Southeast Asia","Paid Search","366.76","2"
"10262","North America","Influencer","365.7","2"
"12771","Latin America","Paid Search","364.08","3"
"12131","Southeast Asia","Organic","364","2"
"11356","Latin America","Social Ads","363.87","4"
"10429","Europe","Paid Search","362.84000000000003","2"
"11664","Europe","Social Ads","361.57","2"
"10078","Latin America","Paid Search","361.02","2"
"10847","Europe","Paid Search","360.96","1"
"12495","Latin America","Email","360.87","2"
"10073","North America","Paid Search","360.82","1"
"12798","Southeast Asia","Organic","360.81","1"
"10226","Southeast Asia","Social Ads","360","2"
"10061","North America","Social Ads","359.9","3"
"10379","Latin America","Influencer","359.13","2"
"10763","North America","Social Ads","358.83000000000004","3"
"12571","Europe","Organic","358.67","4"
"12639","Latin America","Paid Search","357.75","2"
